SN,MPLS/Switch,Full SOLAR POP,Down Time,Up Time,Type,Region,Reason/Issue,Date,Duration,Remarks(from mail if any),Category,,Down Count
11,mdailekh-sw1,FALSE,5/9/2025 5:28:01,5/9/2025 5:54:00,Switch,Far Western Region,Rebooted,26th Baisakh,"0 days, 00 hrs, 25 min",,Power,0.01804398148,11
12,mkhawadanda-sw1,FALSE,5/9/2025 7:13:00,5/9/2025 7:28:14,Switch,Central Region,Rebooted,26th Baisakh,"0 days, 00 hrs, 15 min",,Power,0.0105787037,20
13,mmaharajgunj-bhatbhateni-sw1,FALSE,5/9/2025 7:41:13,5/9/2025 8:28:49,Switch,Central Region,Fiber Breakage,26th Baisakh,"0 days, 00 hrs, 47 min",,Fiber,0.03305555556,3
14,mbal - mdhalkebar via-WSN-OTN*** [100G],,5/9/2025 7:56:58,5/9/2025 18:53:00,Link Down,********,Core Damage,26th Baisakh,"0 days, 10 hrs, 56 min",Uddhav dai and Abhindra dai are working on this Segment but Fault has still not been Located yet .We shall Update Further.,Fiber,0.4555787037,1
15,mkhadichaur - mdhumbarahi-wsn#BE6-via-banepa-nea-repeater,,5/9/2025 7:56:58,5/9/2025 18:11:00,Link Down,********,Fiber Breakage,26th Baisakh,"0 days, 10 hrs, 14 min",Uddap dai is working on it. Physical fault is still not located yet.,Fiber,0.426412037,1
16,mdhulabari-sw1-mkakarvita-sw1,,5/9/2025 4:14:00,5/9/2025 12:37:00,Link Down,********,Fiber Issue,26th Baisakh,"0 days, 08 hrs, 23 min",,Fiber,0.3493055556,1
17, mgwarko - mchapagaun [10G],,5/9/2025 8:48:54,5/9/2025 13:40:00,Link Down,********,Fiber Breakage,26th Baisakh,"0 days, 04 hrs, 51 min",Fiber breakages is measured at the distance of 4.2940km from chapagaun pop. ETR 1-2 hours.,Fiber,0.2021527778,1
18,mchapagaun-dls-sw1 - mgodawari-sw1,,5/9/2025 8:51:12,5/9/2025 12:44:00,Link Down,********,Fiber Breakage,26th Baisakh,"0 days, 03 hrs, 52 min",,Fiber,0.1616666667,2
19,mkhalanga-sw1,FALSE,5/9/2025 9:24:00,5/9/2025 9:29:00,Switch,Far Western Region,Rebooted,26th Baisakh,"0 days, 00 hrs, 05 min",,Power,0.003472222219,26
20,mbanepa - mnagarkot [10G],,5/9/2025 9:04:49,5/9/2025 15:05:44,Link Down,********,Fiber Breakage,26th Baisakh,"0 days, 06 hrs, 00 min","As per Pradeep ji, 48 core fiber - 200 m need to replace in affected sites and NEA just started the work so the team will do the needful after work completion by NEA team .ETR :- 3/4 hours . ",Fiber,0.2506365741,2
21,msuryabinayak - mbanepa [10G],,5/9/2025 9:04:49,5/9/2025 15:39:04,Link Down,********,Fiber Breakage,26th Baisakh,"0 days, 06 hrs, 34 min","As per Pradeep ji, 48 core fiber - 200 m need to replace in affected sites and NEA just started the work so the team will do the needful after work completion by NEA team .ETR :- 3/4 hours . ",Fiber,0.2737847222,1
22,mrampur-pokhara-sw1,FALSE,5/9/2025 9:17:42,5/9/2025 11:51:45,Switch,Western Region,Fiber Breakage,26th Baisakh,"0 days, 02 hrs, 34 min",,Fiber,0.1069791667,3
23,mhaleshi-sw1,FALSE,5/9/2025 9:44:00,5/9/2025 9:49:00,Switch,Eastern Region,Unknown,26th Baisakh,"0 days, 00 hrs, 05 min",,Unknown,0.003472222226,18
24,mkumpur-sw1,TRUE,5/9/2025 11:10:00,5/9/2025 11:28:00,Losses/Latency,Dhading NTA,Losses,26th Baisakh,"0 days, 00 hrs, 18 min",,Fiber,0.0125,1
25,mairport-tia-WL-sw3,,5/9/2025 10:44:04,5/9/2025 16:19:27,Switch,********,Rebooted,26th Baisakh,"0 days, 05 hrs, 35 min",,Power,0.2329050926,26
26,mnaamdanda-sw1,TRUE,5/9/2025 10:48:45,5/9/2025 11:30:01,Switch,Central Region,Maintainance,26th Baisakh,"0 days, 00 hrs, 41 min",,Maintainance,0.02865740741,10
27,mbaishjangar-dls-sw1,FALSE,5/9/2025 11:48:41,5/9/2025 11:58:00,Switch,********,Unknown,26th Baisakh,"0 days, 00 hrs, 09 min",,Unknown,0.006469907414,1
28,millam,,5/9/2025 12:21:49,5/9/2025 14:28:36,MPLS,********,Fiber Breakage,26th Baisakh,"0 days, 02 hrs, 06 min", Bijay ji has been informed. He will coordinate with the team and update us accordingly. ,Fiber,0.08804398149,1
29,mkakarvita-sw1,FALSE,5/9/2025 12:34:49,5/9/2025 13:43:49,Losses/Latency,Eastern Region,Losses,26th Baisakh,"0 days, 01 hrs, 09 min",,Fiber,0.04791666667,2
30,mthamel-nawashree-sw1,FALSE,5/9/2025 12:46:44,5/9/2025 14:32:19,Switch,********,Rebooted,26th Baisakh,"0 days, 01 hrs, 45 min",,Power,0.07332175926,5
31,mmachhi-sw1,FALSE,5/9/2025 13:37:31,5/9/2025 21:35:39,Switch,Western Region,Unknown,26th Baisakh,"0 days, 07 hrs, 58 min",,Unknown,0.332037037,10
32,xe-1/2/6 Connected-to-PSS32-BHW-01#1-10-C6-for-IPLC-LAG-ae7 at-mbhairahawa,,5/9/2025 15:02:27,5/9/2025 18:30:00,Link Down,********,Unknown,26th Baisakh,"0 days, 03 hrs, 27 min",TT has been raised to TATA .,Unknown,0.1441319444,4
33,mbirgunj-nea <-> mbardibas [200G],,5/9/2025 15:08:27,5/9/2025 15:20:27,Link Flap,********,Link Flap,26th Baisakh,"0 days, 00 hrs, 12 min",,Link Issue,0.008333333339,1
34,mmachhi-sw1,,5/9/2025 15:14:25,5/11/2025 7:34:43,Losses/Latency,Western Region,Unknown,26th Baisakh,"1 days, 16 hrs, 20 min",,Unknown,1.680763889,10
35,mbanepa - mnagarkot [10G] - Optical Power,,5/9/2025 15:05:44,5/10/2025 12:44:00,Optical Power,********,Fiber Losses,26th Baisakh,"0 days, 21 hrs, 38 min","As per Pradip Jee, team are unable to proceed the task due to raining. So, Task has been scheduled for tomorrow at early morning.",Fiber,0.9015740741,1
36,msuryabinayak - mbanepa [10G] - Optical Power,,5/9/2025 15:39:04,5/10/2025 12:44:00,Optical Power,********,Fiber Losses,26th Baisakh,"0 days, 21 hrs, 04 min","As per Pradip Jee, team are unable to proceed the task due to raining. So, Task has been scheduled for tomorrow at early morning.",Fiber,0.8784259259,1
37,mdatahub - mkamaladi-ncs [10G],,5/9/2025 16:10:19,5/9/2025 17:43:49,Link Down,********,Fiber Issue,26th Baisakh,"0 days, 01 hrs, 33 min",,Fiber,0.06493055556,1
38,mmalekhu - mkurintar-dls-sw1 [10G],,5/9/2025 16:39:46,5/9/2025 19:55:04,Link Down,********,Unknown,26th Baisakh,"0 days, 03 hrs, 15 min",,Unknown,0.135625,3
39,mkarsiya-sw1,FALSE,5/9/2025 16:48:10,5/9/2025 17:49:27,Switch,Eastern Region,port swap,26th Baisakh,"0 days, 01 hrs, 01 min",,,0.04255787037,2
40,mdailekh-sw1,FALSE,5/9/2025 16:39:56,5/9/2025 18:38:50,Switch,Far Western Region,Rebooted,26th Baisakh,"0 days, 01 hrs, 58 min",,Power,0.08256944445,11
41,mbhumahi-sw1,FALSE,5/9/2025 17:32:56,5/10/2025 8:32:32,Switch,Western Region,Fiber Breakage,26th Baisakh,"0 days, 14 hrs, 59 min",,Fiber,0.6247222222,5
42,mbal <-> mdhumbarahi [20G],,5/9/2025 17:34:56,5/10/2025 16:18:00,Link Down,********,Fiber Breakage,26th Baisakh,"0 days, 22 hrs, 43 min",Team A has been assigned . ,Fiber,0.9465740741,1
43,mlekhanath-ncs <-> mpokhara ,,5/9/2025 17:39:56,5/9/2025 17:55:56,Link Flap,********,Link Flap,26th Baisakh,"0 days, 00 hrs, 16 min","Call is not connected to Anmol Ji, will update after call connect.",Link Issue,0.01111111111,1
44,mbal - mranibari[10G],,5/9/2025 18:01:58,5/11/2025 17:47:00,Link Down,********,Fiber Breakage,26th Baisakh,"1 days, 23 hrs, 45 min","Informed to Gongabu team and Currently team are engaged on multiple breakages of Ranibari. So, Matter will be checked only after completing that task.",Fiber,1.989606481,1
45,mkarsiya-sw1 <-> mbrt-neuro-sw1,,5/9/2025 17:49:27,5/10/2025 18:24:50,Link Down,********,Fiber Issue,26th Baisakh,"1 days, 00 hrs, 35 min",We will test the link tonight and will update accordingly.,Fiber,1.024571759,1
46,mdaphelake-sw1,TRUE,5/9/2025 18:40:04,5/10/2025 6:33:00,Switch,Far Western Region,Full Solar POP,26th Baisakh,"0 days, 11 hrs, 52 min",,Power,0.4950925926,20
47,msirdibas-sw1,TRUE,5/9/2025 18:20:12,5/10/2025 7:42:22,Switch,Gorkha NTA,Full Solar POP,26th Baisakh,"0 days, 13 hrs, 22 min",,Power,0.5570601852,30
48,mbal-xe-5-2-1:To-mranibari-xe-2-0-0,,5/9/2025 19:27:38,5/9/2025 19:40:38,Traffic Congestion,********,Congestion,26th Baisakh,"0 days, 00 hrs, 13 min",,Traffic Issue,0.009027777778,1
49,mchhetrapur-dls-sw1,FALSE,5/9/2025 20:06:27,5/9/2025 20:23:00,Switch,Central Region,Rebooted,26th Baisakh,"0 days, 00 hrs, 16 min",,Power,0.01149305556,2
50,mkalaiya - madarshanagar[30G],,5/9/2025 20:18:00,5/10/2025 14:33:57,Link Down,********,Fiber Burnt,26th Baisakh,"0 days, 18 hrs, 15 min",,Fiber,0.7610763889,1
51,mswitchatar-Te-0-0-0-3:To-msoaltee-te-0-0-17,,5/9/2025 20:35:45,5/9/2025 20:55:45,Traffic Congestion,********,Congestion,26th Baisakh,"0 days, 00 hrs, 20 min",,Traffic Issue,0.01388888889,1
52,te-0/0/24.mtrishuli <-> te-0/0/0/2.mgalchi,,5/9/2025 20:48:00,5/9/2025 21:00:00,Traffic Congestion,********,Congestion,26th Baisakh,"0 days, 00 hrs, 12 min",,Traffic Issue,0.008333333331,2
53,mpokhara-chauthe-sw1,FALSE,5/9/2025 20:36:38,5/9/2025 21:12:13,Switch,Western Region,Rebooted,26th Baisakh,"0 days, 00 hrs, 35 min",,Power,0.02471064815,2
54,mbuditola-sw1,FALSE,5/9/2025 21:36:20,5/9/2025 22:39:06,Switch,Far Western Region,Unknown,26th Baisakh,"0 days, 01 hrs, 02 min",,Unknown,0.04358796297,12
55,bu-3.mbalaju <-> LACP-[10G]-with-mranibari-ae3,,5/9/2025 21:45:20,5/9/2025 22:00:00,Traffic Congestion,********,Congestion,26th Baisakh,"0 days, 00 hrs, 14 min",,Traffic Issue,0.01018518518,1
56,mtulsipur-dls-sw1,FALSE,5/9/2025 22:09:00,5/9/2025 22:12:00,Switch,Far Western Region,Rebooted,26th Baisakh,"0 days, 00 hrs, 03 min",,Power,0.002083333333,4
57,mmurgiya-sw1,FALSE,5/9/2025 22:18:00,5/10/2025 11:24:00,Switch,Western Region,Core Damage,26th Baisakh,"0 days, 13 hrs, 06 min",,Fiber,0.5458333333,2
58,mkataridanda-sw1,FALSE,5/9/2025 22:37:23,5/10/2025 5:59:44,Switch,Eastern Region,Rebooted,26th Baisakh,"0 days, 07 hrs, 22 min",,Power,0.3071875,34
59,mnaamdanda-sw1,TRUE,5/9/2025 23:59:54,5/10/2025 9:05:55,Switch,Central Region,Rebooted,26th Baisakh,"0 days, 09 hrs, 06 min",,Power,0.3791782407,10
1,mbuditola-sw1,FALSE,5/10/2025 0:14:18,5/10/2025 3:29:43,Switch,Far Western Region,Unknown,27th Baisakh,"0 days, 03 hrs, 15 min",,Unknown,0.1357060185,12
2,mrindanda-sw1,FALSE,5/10/2025 1:14:20,5/10/2025 12:57:17,Switch,Central Region,Rebooted,27th Baisakh,"0 days, 11 hrs, 42 min",,Power,0.4881597222,10
3,mbhairahawa-wireless-sw1,FALSE,5/10/2025 2:12:00,5/10/2025 2:14:00,Switch,Western Region,Rebooted,27th Baisakh,"0 days, 00 hrs, 02 min",,Power,0.001388888886,17
4,mchaukhutte-sw1,TRUE,5/10/2025 3:30:10,5/10/2025 6:32:21,Switch,Far Western Region,Rebooted,27th Baisakh,"0 days, 03 hrs, 02 min",,Power,0.1265162037,8
5,mdoti-sw1,FALSE,5/10/2025 4:26:41,5/10/2025 4:30:57,Switch,Far Western Region,Unknown,27th Baisakh,"0 days, 00 hrs, 04 min",,Unknown,0.002962962964,6
6,mbuditola-sw1,FALSE,5/10/2025 4:49:43,5/10/2025 4:57:37,Switch,Far Western Region,Unknown,27th Baisakh,"0 days, 00 hrs, 07 min",,Unknown,0.005486111113,12
7,mfattepur,FALSE,5/10/2025 7:30:35,5/10/2025 7:40:09,MPLS,Eastern Region,Rebooted,27th Baisakh,"0 days, 00 hrs, 09 min",,Power,0.006643518522,2
8,mhetauda-warehouse-sw1,FALSE,5/10/2025 8:06:56,5/10/2025 17:32:31,Switch,Central Region,Unknown,27th Baisakh,"0 days, 09 hrs, 25 min",,Unknown,0.3927662037,11
9,mlumbini - mbhairahawa [20G],,5/10/2025 8:27:50,5/10/2025 17:15:24,Link Down,********,Fiber Burnt,27th Baisakh,"0 days, 08 hrs, 47 min",Fiber burnt at airport area . Team is working . (24 core fiber damaged and need to replaced the fiber to restore the link. ETR : whole day),Fiber,0.3663657407,3
10,mbal - mmaharajgunj [10G],,5/10/2025 8:57:44,5/10/2025 14:11:00,Link Down,********,Fiber Issue,27th Baisakh,"0 days, 05 hrs, 13 min",,Fiber,0.2175462963,3
11,mtinkune - manamnagar [10G],,5/10/2025 8:39:25,5/10/2025 17:14:25,Link Down,********,Fiber Breakage,27th Baisakh,"0 days, 08 hrs, 35 min",Team Suryabinayak has been assigned for the task.,Fiber,0.3576388889,1
12,msurunga-dls-sw1 - mjhiljhile,,5/10/2025 8:44:22,5/12/2025 11:16:31,Link Down,********,Fiber Breakage,27th Baisakh,"2 days, 02 hrs, 32 min","As per Bijay Jee, Team is working. ETR till evening.",Fiber,2.105659722,1
13,mamarsingh-dls-sw1,FALSE,5/10/2025 9:56:09,5/10/2025 11:38:19,Switch,Western Region,Rebooted,27th Baisakh,"0 days, 01 hrs, 42 min",,Power,0.07094907408,3
14,mcharali-sw1,FALSE,5/10/2025 10:00:38,5/10/2025 10:45:00,Switch,Eastern Region,CT Line Issue/Backup Drained,27th Baisakh,"0 days, 00 hrs, 44 min",,Power,0.03081018518,18
15,mdhunche-sw1,FALSE,5/10/2025 10:17:26,5/10/2025 10:52:03,Switch,Highway PoP,Unknown,27th Baisakh,"0 days, 00 hrs, 34 min",,Unknown,0.02403935185,6
16,mairport-tia-WL-sw3,,5/10/2025 10:37:24,5/10/2025 10:59:27,Switch,********,Rebooted,27th Baisakh,"0 days, 00 hrs, 22 min",,Power,0.0153125,26
17,mbuditola-sw1,FALSE,5/10/2025 12:00:35,5/10/2025 13:14:05,Switch,Far Western Region,management issue,27th Baisakh,"0 days, 01 hrs, 13 min",,Logical Issue,0.05104166667,12
18,te-0/0/0/22.msukhadev <-> te-0-0-0-10.mchapur-LAG-BE6,,5/10/2025 12:32:35,5/10/2025 12:50:35,Traffic Congestion,********,Congestion,27th Baisakh,"0 days, 00 hrs, 18 min",,Traffic Issue,0.0125,1
19,mhotelakama-sw1,FALSE,5/10/2025 12:30:12,5/10/2025 14:55:12,Switch,********,Unknown,27th Baisakh,"0 days, 02 hrs, 25 min",,Unknown,0.1006944444,3
20,mbal - mmaharajgunj [10G] - optical,,5/10/2025 13:11:00,5/12/2025 14:52:00,Optical Power,********,Fiber Losses,27th Baisakh,"2 days, 01 hrs, 41 min",Team is currently busy with traps. Team will do the needful tomorrow.,Fiber,2.070138889,1
21,mkhalanga-dls-sw1,FALSE,5/10/2025 13:38:41,5/10/2025 14:53:42,Switch,Far Western Region,Unknown,27th Baisakh,"0 days, 01 hrs, 15 min",,Unknown,0.05209490741,8
22,mdhunche-sw1,FALSE,5/10/2025 13:12:03,5/10/2025 13:57:38,Switch,Highway PoP,Losses,27th Baisakh,"0 days, 00 hrs, 45 min",,Fiber,0.03165509259,6
23,mchabahil - mbattisputali [10G],,5/10/2025 13:43:29,5/10/2025 17:38:50,Link Down,********,Fiber Breakage,27th Baisakh,"0 days, 03 hrs, 55 min",Fiber breakage is measured at the distance of 1807m from pop end etr 2-3hrs,Fiber,0.1634375,2
24,mkhalanga-sw1,FALSE,5/10/2025 14:48:16,5/10/2025 15:10:27,Switch,Far Western Region,Unknown,27th Baisakh,"0 days, 00 hrs, 22 min",,Unknown,0.01540509259,26
25,mlahan-office-sw1,FALSE,5/10/2025 15:06:24,5/10/2025 15:54:35,Switch,********,CT Line Issue/Backup Drained,27th Baisakh,"0 days, 00 hrs, 48 min",Host got affected due to absence of ct line and backup drain.Prabin ji has informed to manage generator.,Power,0.03346064815,3
26,mkalaiya - madarshanagar[30G] - Optical Power,,5/10/2025 14:33:57,5/20/2025 9:06:00,Optical Power,********,Optical Power,27th Baisakh,"9 days, 18 hrs, 32 min","As per Abhimanyu ji, Team is working for optical power manage",Fiber,9.772256944,1
27,mbardaghat - mdumkibas [10G],,5/10/2025 15:06:24,5/20/2025 11:24:00,Link Down,********,Fiber Breakage,27th Baisakh,"9 days, 20 hrs, 17 min","As per Dinesh dai ,team will do the needful for this issue after solving mbardaghat - mbhairahawa [10G]",Fiber,9.845555556,1
28,mbardibas,FALSE,5/10/2025 15:11:17,5/10/2025 15:33:18,MPLS,Central Region,HIgh Temperature,27th Baisakh,"0 days, 00 hrs, 22 min",Jitendra ji is saying AC is not working there and host got rebooted due to temperature issue. Electrician has informed to check filter of AC and gases.,Temperature Issue,0.01528935185,2
29,mcharali-sw1,FALSE,5/10/2025 15:15:17,5/10/2025 15:31:34,Switch,Eastern Region,Rebooted,27th Baisakh,"0 days, 00 hrs, 16 min",,Power,0.01130787037,18
30,mkhalanga-dls-sw1,FALSE,5/10/2025 15:39:17,5/10/2025 16:10:27,Switch,Far Western Region,Rebooted,27th Baisakh,"0 days, 00 hrs, 31 min",,Power,0.02164351851,8
31,mlekhanath <-> mpokhara [100G],,5/10/2025 15:43:17,5/11/2025 14:01:00,Link Down,********,Fiber Breakage,27th Baisakh,"0 days, 22 hrs, 17 min",Call to Anmol Ji could not be connected. Update will be provided once call is successfully connected.,Fiber,0.9289699074,1
32,mbuditola-sw1,FALSE,5/10/2025 15:52:32,5/10/2025 16:13:35,Switch,Far Western Region,Rebooted,27th Baisakh,"0 days, 00 hrs, 21 min",,Power,0.01461805555,12
33,mlakeside-sw1,FALSE,5/10/2025 16:03:00,5/10/2025 20:36:45,Switch,Western Region,Unknown,27th Baisakh,"0 days, 04 hrs, 33 min","As per Anmol ji, team is not receiving his calls so he is unable to circulate information regarding this issue.",Unknown,0.1901041667,1
34,mpokhara-rbchowk-sw1,FALSE,5/1/2025 16:03:00,5/10/2025 20:42:32,Switch,Western Region,Unknown,27th Baisakh,"9 days, 04 hrs, 39 min","As per Anmol ji, team is not receiving his calls so he is unable to circulate information regarding this issue.",Unknown,9.19412037,2
35,mbal <-> mdatahub [100G] kalopool route,,5/10/2025 16:07:27,5/10/2025 16:30:27,Link Flap,********,Link Flap,27th Baisakh,"0 days, 00 hrs, 23 min",Suryabinayak Team is working on this segment. Will update after it complete.,Link Issue,0.01597222222,1
36,mkhalanga-dls-sw1,FALSE,5/10/2025 16:10:27,5/10/2025 16:42:38,Switch,Far Western Region,Rebooted,27th Baisakh,"0 days, 00 hrs, 32 min",,Power,0.02234953704,8
37,mmahadevbesi-sw1,FALSE,5/10/2025 16:36:27,5/10/2025 19:39:50,Switch,Highway PoP,Unknown,27th Baisakh,"0 days, 03 hrs, 03 min","Jayanti ji (9801162188) has been informed to look into the matter, we will update accordingly.",Unknown,0.127349537,1
38,mbeni-sw1,FALSE,5/10/2025 16:36:00,5/10/2025 19:14:25,Switch,Western Region,Unknown,27th Baisakh,"0 days, 02 hrs, 38 min",Call made to Bagbir ji (9802827004) has not been responded. We will update after talking to him.,Unknown,0.1100115741,1
39,mnaudanda,FALSE,5/10/2025 16:38:00,5/11/2025 8:50:14,MPLS,********,Unknown,27th Baisakh,"0 days, 16 hrs, 12 min","As per Bagbir ji, team members didn't receive his calls to circulate information regarding the issue. So he said us the matter will be circulate tomorrow and update accordingly.",Unknown,0.675162037,6
40,mbardibas,FALSE,5/10/2025 16:40:00,5/10/2025 16:50:00,MPLS,Central Region,Rebooted,27th Baisakh,"0 days, 00 hrs, 10 min",,Power,0.006944444445,2
41,mkhalanga-sw1,FALSE,5/10/2025 18:29:57,5/10/2025 18:39:13,Switch,Far Western Region,Rebooted,27th Baisakh,"0 days, 00 hrs, 09 min",,Power,0.006435185183,26
42,mkhawadanda-sw1,FALSE,5/10/2025 17:18:22,5/10/2025 17:39:22,Switch,Central Region,Unknown,27th Baisakh,"0 days, 00 hrs, 21 min",,Unknown,0.01458333333,20
43,mrukumkot-sw1,FALSE,5/10/2025 17:20:00,5/10/2025 17:55:23,Switch,Far Western Region,Rebooted,27th Baisakh,"0 days, 00 hrs, 35 min",,Power,0.02457175926,10
44,mgaighat - mlahan[10G],,5/10/2025 17:21:00,5/11/2025 10:00:00,Link Down,********,Fiber Breakage,27th Baisakh,"0 days, 16 hrs, 39 min",Lalan Ji has been informed. He will coordinate with vendor team.,Fiber,0.69375,1
45,murlabari-dls-sw1,FALSE,5/10/2025 17:25:02,5/10/2025 18:24:50,Switch,Eastern Region,Routed,27th Baisakh,"0 days, 00 hrs, 59 min",,Fiber,0.04152777778,1
46,mchanauli-sw1,FALSE,5/10/2025 17:36:00,5/10/2025 18:10:00,Switch,Central Region,Unknown,27th Baisakh,"0 days, 00 hrs, 34 min",,Unknown,0.02361111112,2
47,msirdibas-sw1,TRUE,5/10/2025 17:22:22,5/11/2025 7:04:32,Switch,Gorkha NTA,Full Solar POP,27th Baisakh,"0 days, 13 hrs, 42 min",,Power,0.5709490741,30
48,mdhunche-sw1,FALSE,5/10/2025 17:57:38,5/10/2025 18:13:13,Switch,Highway PoP,Unknown,27th Baisakh,"0 days, 00 hrs, 15 min",,Unknown,0.01082175926,6
49,mmachhi-sw1,FALSE,5/10/2025 18:16:03,5/11/2025 7:34:43,Switch,Western Region,Unknown,27th Baisakh,"0 days, 13 hrs, 18 min",,Unknown,0.5546296296,10
50,mchanauli-sw1,FALSE,5/10/2025 18:18:03,5/10/2025 20:39:41,Switch,Central Region,Rebooted,27th Baisakh,"0 days, 02 hrs, 21 min",,Power,0.09835648148,2
51,mdaphelake-sw1,TRUE,5/10/2025 18:13:35,5/11/2025 6:54:06,Switch,Far Western Region,Rebooted,27th Baisakh,"0 days, 12 hrs, 40 min",,Power,0.5281365741,20
52,mmanbhawan-dls-sw1,FALSE,5/10/2025 20:14:00,5/10/2025 20:17:00,Switch,********,Rebooted,27th Baisakh,"0 days, 00 hrs, 03 min",,Power,0.002083333333,1
53,mmanahari <-> mhetauda [10G],,5/10/2025 20:15:00,5/12/2025 1:57:00,Link Down,********,Fiber Breakage,27th Baisakh,"1 days, 05 hrs, 42 min",,Fiber,1.2375,1
54,xe-0/1/2.mbrt <-> xg-0/0/1.mbrt-neuro-sw1,,5/10/2025 20:09:06,5/10/2025 22:00:00,Traffic Congestion,********,Congestion,27th Baisakh,"0 days, 01 hrs, 50 min",,Traffic Issue,0.07701388888,1
55,mbhaver-sw1,FALSE,5/10/2025 20:38:43,5/15/2025 15:30:53,Switch,Makawanpur NTA,Power Issue,27th Baisakh,"4 days, 18 hrs, 52 min",,Power,4.786226852,5
56,mdamak-murlabari-dls-sw1,,5/10/2025 17:25:05,5/11/2025 12:49:00,Link Down,********,Fiber Issue,27th Baisakh,"0 days, 19 hrs, 23 min",,Fiber,0.808275463,1
57,mnaamdanda-sw1,TRUE,5/10/2025 21:51:03,5/11/2025 9:37:24,Switch,Central Region,Uplink issue,27th Baisakh,"0 days, 11 hrs, 46 min",,Fiber,0.4905208333,10
58,mbhajani-sw1,FALSE,5/10/2025 21:59:50,5/11/2025 0:03:00,Switch,Far Western Region,Rebooted,27th Baisakh,"0 days, 02 hrs, 03 min",,Power,0.08553240741,4
59,mrindanda-sw1,FALSE,5/10/2025 22:22:20,5/11/2025 9:39:37,Switch,Central Region,Rebooted,27th Baisakh,"0 days, 11 hrs, 17 min",,Power,0.4703356481,10
60,mtaplejung,FALSE,5/10/2025 22:57:26,5/11/2025 5:13:00,MPLS,Eastern Region,Rebooted,27th Baisakh,"0 days, 06 hrs, 15 min",,Power,0.2608101852,5
61,mkataridanda-sw1,FALSE,5/10/2025 23:49:44,5/11/2025 7:37:38,Switch,Eastern Region,Rebooted,27th Baisakh,"0 days, 07 hrs, 47 min",,Power,0.3249305556,34
1,mkhawadanda-sw1,FALSE,5/11/2025 0:29:22,5/11/2025 1:49:00,Switch,Central Region,Rebooted,28th Baisakh,"0 days, 01 hrs, 19 min",,Power,0.05530092592,20
2,maarubari-dls-sw1,FALSE,5/11/2025 1:25:00,5/11/2025 1:27:00,Switch,Central Region,Rebooted,28th Baisakh,"0 days, 00 hrs, 02 min",,Power,0.001388888886,1
3,mbhairahawa-wireless-sw1,FALSE,5/11/2025 2:18:00,5/11/2025 2:31:00,Switch,Western Region,Rebooted,28th Baisakh,"0 days, 00 hrs, 13 min",,Power,0.009027777778,17
4,mchaukhutte-sw1,TRUE,5/11/2025 2:52:21,5/11/2025 6:54:32,Switch,Far Western Region,Full Solar POP,28th Baisakh,"0 days, 04 hrs, 02 min",,Power,0.1681828704,8
5,msankrantibazaar,,5/11/2025 5:37:00,5/11/2025 7:57:38,MPLS,********,Rebooted,28th Baisakh,"0 days, 02 hrs, 20 min",,Power,0.09766203703,13
6,mtaplejung,FALSE,5/11/2025 5:41:03,5/11/2025 7:05:00,MPLS,Eastern Region,Backup issue,28th Baisakh,"0 days, 01 hrs, 23 min",,Power,0.05829861111,5
7,mchhetrapur-dls-sw1,FALSE,5/11/2025 7:43:00,5/11/2025 9:26:26,Switch,Central Region,Rebooted,28th Baisakh,"0 days, 01 hrs, 43 min",,Power,0.0718287037,2
8,mlahan <->mrupani [40G],,5/11/2025 8:49:06,5/11/2025 10:00:00,Link Down,********,Fiber Breakage,28th Baisakh,"0 days, 01 hrs, 10 min",,Fiber,0.04923611111,2
9,mhetauda - mbirgunj-nea,,5/11/2025 10:17:00,5/11/2025 10:17:00,Link Flap,********,Link Flap,28th Baisakh,"0 days, 00 hrs, 00 min",,Link Issue,0,1
10,mjamune-sw1,FALSE,5/11/2025 10:26:58,5/11/2025 17:19:09,Switch,Highway PoP,Fiber Breakage,28th Baisakh,"0 days, 06 hrs, 52 min",,Fiber,0.2862384259,1
