SN,MPLS/Switch,Full SOLAR POP,Down Time,Up Time,Type,Region,Reason/Issue,Date,Duration,Remarks(from mail if any),Category,,Down Count
84,mhaleshi-sw1,FALSE,6/11/2025 22:44:37,6/11/2025 22:59:00,Switch,Eastern Region,Rebooted,28th Jestha,"0 days, 00 hrs, 14 min",,Power,0.009988425925,26
85,mridi,FALSE,6/11/2025 23:20:00,6/11/2025 23:34:00,MPLS,Western Region,Rebooted,28th Jestha,"0 days, 00 hrs, 14 min",,Power,0.009722222225,57
1,millam,,6/12/2025 0:07:00,6/12/2025 7:34:00,MPLS,********,Rebooted,29th Jestha,"0 days, 07 hrs, 27 min",,Power,0.3104166667,1
2,msimrangadh - mkalaiya [40G],,6/12/2025 0:02:00,6/12/2025 0:02:00,Link Flap,********,Unknown,29th Jestha,"0 days, 00 hrs, 00 min",,Unknown,0,2
3,mhaleshi-sw1,FALSE,6/12/2025 0:14:00,6/12/2025 0:16:00,Switch,Eastern Region,Rebooted,29th Jestha,"0 days, 00 hrs, 02 min",,Power,0.001388888886,26
4,mdhalkebar - mlahan [100G],,6/12/2025 0:18:00,6/12/2025 0:29:00,Link Flap,********,Unknown,29th Jestha,"0 days, 00 hrs, 11 min",,Unknown,0.007638888892,1
5,mdhulikhel,FALSE,6/12/2025 0:51:00,6/12/2025 8:11:15,MPLS,Central Region,CT Line Issue,29th Jestha,"0 days, 07 hrs, 20 min",,Power,0.3057291667,6
6,mbeltar-dls-sw1,FALSE,6/12/2025 1:06:00,6/12/2025 1:09:00,Switch,Eastern Region,Rebooted,29th Jestha,"0 days, 00 hrs, 03 min",,Power,0.00208333334,5
7,mraigaun-surya-mv-sw1,FALSE,6/12/2025 1:11:17,6/12/2025 20:13:38,Switch,Makawanpur NTA,Uplink issue,29th Jestha,"0 days, 19 hrs, 02 min",,Fiber,0.7932986111,6
8,mbeltar-dls-sw1,FALSE,6/12/2025 1:13:00,6/12/2025 1:16:45,Switch,Eastern Region,Rebooted,29th Jestha,"0 days, 00 hrs, 03 min",We have send below goods to janakpur via buddha Air. Cn number:3970736 Fiber Patchcord 12 Core                       3pcs Total 1 cartoon,Power,0.002604166672,5
9,et-1/0/2 Connected-to-mdhalkebar#Hu-0-1-0-3-LAG-ae7 at-mhetauda,,6/12/2025 1:29:00,6/13/2025 16:47:48,Link Down,********,Patch cord issue,29th Jestha,"1 days, 15 hrs, 18 min",We have received the below Goods in Janakpur Branch. Cn number:3970736 Fiber Patchcord 12 Core                       3pcs Total 1 cartoon,Fiber,1.638055556,1
10,mbeltar-dls-sw1,FALSE,6/12/2025 2:27:00,6/12/2025 2:30:31,Switch,Eastern Region,Rebooted,29th Jestha,"0 days, 00 hrs, 03 min",,Power,0.002442129633,5
11,mdumkibas,FALSE,6/12/2025 2:58:00,6/12/2025 3:13:00,MPLS,Western Region,Rebooted,29th Jestha,"0 days, 00 hrs, 15 min",,Power,0.01041666666,25
12,mpokhara-satmane-sw1,FALSE,6/12/2025 3:14:00,6/12/2025 3:16:00,Switch,Western Region,Rebooted,29th Jestha,"0 days, 00 hrs, 02 min",,Power,0.001388888886,11
13,mjumlabazaar-sw1,TRUE,6/12/2025 3:04:25,6/12/2025 6:36:39,Switch,Far Western Region,Unknown,29th Jestha,"0 days, 03 hrs, 32 min",,Unknown,0.1473842593,25
14,mmidmarsyangdi-powerhouse-sw1,FALSE,6/12/2025 3:25:21,6/12/2025 6:43:06,Switch,Highway PoP,Unknown,29th Jestha,"0 days, 03 hrs, 17 min",,Unknown,0.1373263889,3
15,mlekhanath - mmarsyangdi [100G],,6/12/2025 3:25:00,6/12/2025 3:30:00,Link Flap,********,Unknown,29th Jestha,"0 days, 00 hrs, 05 min",,Unknown,0.003472222226,1
16,mbaishjangar-dls-sw1,FALSE,6/12/2025 3:28:26,6/12/2025 6:44:01,Switch,********,Unknown,29th Jestha,"0 days, 03 hrs, 15 min",,Unknown,0.1358217593,6
17,msundarbazaar-iaas-sw1,FALSE,6/12/2025 3:25:42,6/12/2025 6:47:53,Switch,Highway PoP,Unknown,29th Jestha,"0 days, 03 hrs, 22 min",,Unknown,0.1404050926,5
18,mgulmi-sw1,FALSE,6/12/2025 3:30:15,6/12/2025 6:42:26,Switch,Western Region,Unknown,29th Jestha,"0 days, 03 hrs, 12 min",,Unknown,0.1334606481,3
19,mchapur,FALSE,6/12/2025 3:40:00,6/12/2025 3:46:00,MPLS,********,Rebooted,29th Jestha,"0 days, 00 hrs, 06 min",,Power,0.004166666666,1
20,mbutwal-dh- mhetauda [100G] || mbutwal-dh - mbharatpur-nea [100G] || mbhairahawa - mhetauda [100G],,6/12/2025 4:03:00,6/12/2025 4:03:00,Link Flap,********,Unknown,29th Jestha,"0 days, 00 hrs, 00 min",,Unknown,0,1
21,mbirgunj-nea - mbardibas [200G],,6/12/2025 4:24:00,6/12/2025 4:25:00,Link Flap,********,Optical Power,29th Jestha,"0 days, 00 hrs, 01 min",,Fiber,0.0006944444467,3
22,mhaleshi-sw1,FALSE,6/12/2025 4:37:00,6/12/2025 4:39:00,Switch,Eastern Region,Rebooted,29th Jestha,"0 days, 00 hrs, 02 min",,Power,0.001388888886,26
23,mgaur-sw1,,6/12/2025 4:54:01,6/12/2025 4:57:58,Switch,Central Region,Unknown,29th Jestha,"0 days, 00 hrs, 03 min",,Unknown,0.002743055556,1
24,mdumkibas,FALSE,6/12/2025 4:59:00,6/12/2025 5:53:00,MPLS,Western Region,Rebooted,29th Jestha,"0 days, 00 hrs, 54 min",,Power,0.0375,25
25,mbhimphedi-sw1,FALSE,6/12/2025 5:02:43,6/12/2025 5:07:59,Switch,Central Region,Rebooted,29th Jestha,"0 days, 00 hrs, 05 min",,Power,0.003657407411,15
26,mjamune-sw1,FALSE,6/12/2025 5:25:49,6/12/2025 6:15:54,Switch,Highway PoP,Rebooted,29th Jestha,"0 days, 00 hrs, 50 min",,Power,0.03478009259,18
27,mdumkibas,FALSE,6/12/2025 8:17:00,6/12/2025 8:45:54,MPLS,Western Region,CT Line Issue,29th Jestha,"0 days, 00 hrs, 28 min",,Power,0.02006944445,25
28,mtinkune - mtalchikhel,,6/12/2025 8:20:00,6/12/2025 8:22:00,Link Flap,********,Unknown,29th Jestha,"0 days, 00 hrs, 02 min",,Unknown,0.001388888893,1
29,mmaharajgunj,FALSE,6/12/2025 8:43:00,6/12/2025 8:48:00,MPLS,********,Rebooted,29th Jestha,"0 days, 00 hrs, 05 min",,Power,0.003472222226,8
30,mdhikure-sw1,FALSE,6/12/2025 8:43:24,6/12/2025 11:35:34,Switch,Highway PoP,Fiber Breakage,29th Jestha,"0 days, 02 hrs, 52 min",,Fiber,0.1195601852,2
31,mdhulabari-sw1,FALSE,6/12/2025 8:46:04,6/12/2025 9:17:21,Switch,Eastern Region,Routed,29th Jestha,"0 days, 00 hrs, 31 min",,Fiber,0.02172453704,8
32,mcharali-sw1,FALSE,6/12/2025 8:52:49,6/12/2025 17:45:00,Switch,Eastern Region,Fiber Breakage,29th Jestha,"0 days, 08 hrs, 52 min","Bijay ji is coordinating with team , still not being operational .",Fiber,0.3695717593,8
33,mbaitadibazaar,FALSE,6/12/2025 9:25:13,6/12/2025 10:03:50,MPLS,********,Unknown,29th Jestha,"0 days, 00 hrs, 38 min",,Unknown,0.02681712963,29
34,mdumre-sw1,FALSE,6/12/2025 10:03:56,6/12/2025 10:13:58,Switch,Highway PoP,Routed,29th Jestha,"0 days, 00 hrs, 10 min",,Fiber,0.006967592592,7
35,mbirtamode-sw1-mdhulabari-sw1,,6/12/2025 8:46:04,6/12/2025 18:12:00,Link Down,********,Fiber Issue,29th Jestha,"0 days, 09 hrs, 25 min","Bijay ji is coordinating with team , still not being operational .",Fiber,0.3930092593,2
36,mabukhaireni-mdumre-sw1,,6/12/2025 10:03:56,6/12/2025 11:08:00,Link Down,********,Fiber Issue,29th Jestha,"0 days, 01 hrs, 04 min",,Fiber,0.04449074074,2
37,mmangalbare-illam-sw1,,6/12/2025 10:47:00,6/12/2025 20:29:00,Losses/Latency,********,Losses,29th Jestha,"0 days, 09 hrs, 42 min",,Fiber,0.4041666667,4
38,mpokhara-satmane-sw1,FALSE,6/12/2025 11:16:52,6/12/2025 12:41:41,Switch,Western Region,CT Line Issue/Backup Drained,29th Jestha,"0 days, 01 hrs, 24 min",,Power,0.05890046297,11
39,mbrt-neuro-sw1-mkarsiya-sw1,,6/12/2025 10:48:57,6/13/2025 4:20:00,Link Down,********,Unknown,29th Jestha,"0 days, 17 hrs, 31 min","Optical is tested and fine so we will test the link tonight and will update accordingly,",Unknown,0.7298958333,1
40,mridi,FALSE,6/12/2025 11:30:00,6/12/2025 11:40:00,MPLS,Western Region,Rebooted,29th Jestha,"0 days, 00 hrs, 10 min",,Power,0.006944444445,57
41,mmaharajgunj-sw3,FALSE,6/12/2025 11:38:00,6/12/2025 11:51:29,Switch,********,Rebooted,29th Jestha,"0 days, 00 hrs, 13 min",,Power,0.009363425925,1
42,mmaharajgunj,FALSE,6/12/2025 11:55:00,6/12/2025 12:00:00,MPLS,********,Rebooted,29th Jestha,"0 days, 00 hrs, 05 min",,Power,0.003472222219,8
43,mlumbini,FALSE,6/12/2025 11:57:00,6/12/2025 12:08:00,MPLS,Western Region,Rebooted,29th Jestha,"0 days, 00 hrs, 11 min",,Power,0.007638888892,2
44,mlumbini,FALSE,6/12/2025 12:10:00,6/12/2025 12:22:56,MPLS,Western Region,Rebooted,29th Jestha,"0 days, 00 hrs, 12 min",,Power,0.008981481478,2
45,mcharikot,FALSE,6/12/2025 12:13:00,6/12/2025 12:23:27,MPLS,Central Region,Rebooted,29th Jestha,"0 days, 00 hrs, 10 min",,Power,0.007256944446,1
46,mdhulikhel,FALSE,6/12/2025 12:14:00,6/12/2025 13:58:03,MPLS,Central Region,CT Line Issue,29th Jestha,"0 days, 01 hrs, 44 min",,Power,0.07225694444,6
47,mitahari-ch <-> mdhalkebar [100G],,6/12/2025 12:37:18,6/12/2025 13:16:00,Link Flap,********,Unknown,29th Jestha,"0 days, 00 hrs, 38 min",,Unknown,0.026875,1
48,mbarabise-dls-sw1,FALSE,6/12/2025 12:40:00,6/12/2025 12:47:00,Switch,Central Region,Rebooted,29th Jestha,"0 days, 00 hrs, 07 min",,Power,0.004861111105,1
49,mkhawadanda-sw1,FALSE,6/12/2025 12:55:17,6/12/2025 18:01:19,Switch,Central Region,Rebooted,29th Jestha,"0 days, 05 hrs, 06 min",,Power,0.2125231481,27
50,mgalchi <-> mmalekhu [10G],,6/12/2025 13:16:00,6/12/2025 18:50:01,Link Down,********,Pole shifting,29th Jestha,"0 days, 05 hrs, 34 min",Informed to Mahesh dai to verify the issue.,Fiber,0.2319560185,1
51,msafebager-sw1,FALSE,6/12/2025 13:13:36,6/12/2025 17:30:30,Switch,Far Western Region,Radio Rebooted/Soft,29th Jestha,"0 days, 04 hrs, 16 min",Radio link is off line.,Wireless,0.1784027778,7
52,te-0/0/0/3.mbirtamode <-> te-0-0-27.mjhiljhile-LAG-Bu1,,6/12/2025 13:28:08,6/12/2025 13:38:00,Traffic Congestion,********,Link Flap,29th Jestha,"0 days, 00 hrs, 09 min",100g from duhabi,Link Issue,0.006851851853,1
53,te-0/0/0/19.mduhabi <-> te-0-0-0-1.mbirtamode-LAG-BE4,,6/12/2025 13:28:08,6/12/2025 14:10:00,Traffic Congestion,********,Link Flap,29th Jestha,"0 days, 00 hrs, 41 min",100g from duhabi,Link Issue,0.02907407407,1
54,te-0/0/0/18.mduhabi <-> te-0-0-0-0.mbirtamode-LAG-BE4,,6/12/2025 13:28:08,6/12/2025 14:10:00,Traffic Congestion,********,Link Flap,29th Jestha,"0 days, 00 hrs, 41 min",100g from duhabi,Link Issue,0.02907407407,1
55,mbhumahi-sw1,FALSE,6/12/2025 13:50:00,6/12/2025 14:37:03,Switch,Western Region,Rebooted,29th Jestha,"0 days, 00 hrs, 47 min",,Power,0.03267361111,8
56,mbal <-> mdhalkebar - WSN,,6/12/2025 14:10:44,6/12/2025 14:11:00,Link Flap,********,Unknown,29th Jestha,"0 days, 00 hrs, 00 min",,Unknown,0.0001851851848,1
57,mdhading-wireless-sw1,FALSE,6/12/2025 14:17:00,6/12/2025 14:27:00,Switch,Highway PoP,Unknown,29th Jestha,"0 days, 00 hrs, 10 min",,Unknown,0.006944444445,4
58,mkaushaltar <-> mradheradhe [10G],,6/12/2025 14:30:33,6/12/2025 16:41:39,Link Down,********,Fiber Breakage,29th Jestha,"0 days, 02 hrs, 11 min",Informed to Suryabinayak team,Fiber,0.09104166667,2
59,msuryabinayak <-> mkaushaltar [10G],,6/12/2025 14:35:24,6/12/2025 18:50:25,Link Down,********,Fiber Breakage,29th Jestha,"0 days, 04 hrs, 15 min",Informed to Suryabinayak team,Fiber,0.1770949074,3
60,mbirgunj-nea - mnijhgadh [40G],,6/12/2025 15:04:44,6/12/2025 20:15:13,Link Down,********,Fiber Burnt,29th Jestha,"0 days, 05 hrs, 10 min","As per Kundan ji ,there is 24 Core ADSS Fiber burnt at Gandak Chowk, Birgunj . NEA Team is working on it currently .Once NEA Finishes its task then Our team will work for Further Maintenance .Link will be Restored till Evening most probably.",Fiber,0.2156134259,1
61,mbardibas <-> mbirgunj-nea [200G],,6/12/2025 15:04:44,6/12/2025 20:16:27,Link Down,********,Fiber Burnt,29th Jestha,"0 days, 05 hrs, 11 min","As per Kundan ji ,there is 24 Core ADSS Fiber burnt at Gandak Chowk, Birgunj . NEA Team is working on it currently .Once NEA Finishes its task then Our team will work for Further Maintenance .Link will be Restored till Evening most probably.",Fiber,0.2164699074,6
62,mbirgunj-nea <-> msimra [10G],,6/12/2025 15:01:20,6/12/2025 19:44:45,Link Down,********,Fiber Burnt,29th Jestha,"0 days, 04 hrs, 43 min","As per Kundan ji ,there is 24 Core ADSS Fiber burnt at Gandak Chowk, Birgunj . NEA Team is working on it currently .Once NEA Finishes its task then Our team will work for Further Maintenance .Link will be Restored till Evening most probably.",Fiber,0.1968171296,2
63,mhetauda - mbirgunj-nea [100G] Ncell Fiber,,6/12/2025 15:04:44,6/12/2025 18:09:45,Link Down,********,Fiber Burnt,29th Jestha,"0 days, 03 hrs, 05 min",We have informed to Ncell.,Fiber,0.1284837963,1
64,mparwanipur-sw1,FALSE,6/12/2025 15:10:58,6/12/2025 20:09:56,Switch,Central Region,Fiber Issue,29th Jestha,"0 days, 04 hrs, 58 min",,Fiber,0.2076157407,9
65,msurunga-dls-sw1 - mbirtamode [10G],,6/12/2025 14:59:45,6/12/2025 18:02:02,Link Down,********,Fiber Issue,29th Jestha,"0 days, 03 hrs, 02 min",,Fiber,0.1265856481,2
66,mgaddachowki-sw1,FALSE,6/12/2025 16:09:00,6/12/2025 16:39:00,Switch,Far Western Region,Unknown,29th Jestha,"0 days, 00 hrs, 30 min",,Unknown,0.02083333333,5
67,mranibari <-> mbalaju [10G],,6/12/2025 16:16:00,6/12/2025 19:31:43,Link Down,********,Fiber Issue,29th Jestha,"0 days, 03 hrs, 15 min","As per Sanjeeb ji, team is searching fault but it is not being located yet. Link will be maintained by tomorrow",Fiber,0.1359143519,1
68,mduhabi-mitahari[10G],,6/12/2025 16:09:00,6/12/2025 19:00:21,Link Down,********,Unknown,29th Jestha,"0 days, 02 hrs, 51 min","Informed to Phadindra dai .As per him,currently its Raining over there so team will look over Mentioned issue once Rainfall stops.",Unknown,0.1189930556,1
69,msiddharthaview-sw1,,6/12/2025 16:20:42,6/12/2025 18:22:53,Switch,Far Western Region,CT Line Issue/Backup Drained,29th Jestha,"0 days, 02 hrs, 02 min",,Power,0.08484953704,8
70,mlumbu-sw1,TRUE,6/12/2025 16:33:47,6/13/2025 9:10:58,Switch,Central Region,Full Solar POP,29th Jestha,"0 days, 16 hrs, 37 min",,Power,0.6924884259,4
71,mdumkibas,FALSE,6/12/2025 16:37:00,6/12/2025 16:47:00,MPLS,Western Region,Rebooted,29th Jestha,"0 days, 00 hrs, 10 min",,Power,0.006944444445,25
72,mdaphelake-sw1,TRUE,6/12/2025 16:33:35,6/16/2025 10:29:00,Switch,Far Western Region,Device Issue,29th Jestha,"3 days, 17 hrs, 55 min",As per harsa ji might be damage all device due to lighting so tomorrow he will move towards daphelake pop for device replacement.,Device,3.74681713,36
73,mrindanda-sw1,FALSE,6/12/2025 16:54:02,6/13/2025 9:05:59,Switch,Central Region,Unknown,29th Jestha,"0 days, 16 hrs, 11 min",,Unknown,0.6749652778,1
74,mdeuralibazaar-sw1,FALSE,6/12/2025 16:53:43,6/13/2025 9:08:32,Switch,Central Region,Battery Issue,29th Jestha,"0 days, 16 hrs, 14 min",,Power,0.6769560185,12
75,mridi,FALSE,6/12/2025 17:33:00,6/12/2025 17:47:15,MPLS,Western Region,Rebooted,29th Jestha,"0 days, 00 hrs, 14 min",,Power,0.009895833333,57
76,mdharke <-> mgalchi [10G],,6/12/2025 17:37:00,6/12/2025 19:31:43,Link Down,********,Fiber Breakage,29th Jestha,"0 days, 01 hrs, 54 min",Informed to Shiva ji.,Fiber,0.07966435186,1
77,mmahadevbesi-sw1,FALSE,6/12/2025 17:38:57,6/12/2025 19:34:00,Switch,Highway PoP,Fiber Breakage,29th Jestha,"0 days, 01 hrs, 55 min",Link is down due fiber breakage. team is working for the same.,Fiber,0.07989583333,2
78,mdumkibas,FALSE,6/12/2025 17:56:00,6/12/2025 18:18:58,MPLS,Western Region,CT Line Issue,29th Jestha,"0 days, 00 hrs, 22 min",,Power,0.01594907408,25
79,mbhurigaun-sw1,FALSE,6/12/2025 18:02:00,6/12/2025 18:06:00,Switch,Far Western Region,Unknown,29th Jestha,"0 days, 00 hrs, 04 min",,Unknown,0.00277777778,2
80,bu-3.mmalangwa <-> bu-8.mchapur-LACP-[20G],,6/12/2025 18:10:09,6/12/2025 20:15:00,Traffic Congestion,********,Congestion,29th Jestha,"0 days, 02 hrs, 04 min",,Traffic Issue,0.08670138889,1
81,mkhijidemba-sw1,,6/12/2025 18:06:37,6/12/2025 18:32:38,Switch,********,Rebooted,29th Jestha,"0 days, 00 hrs, 26 min",,Power,0.01806712963,4
82,msirdibas-sw1,TRUE,6/12/2025 18:15:12,6/13/2025 6:17:34,Switch,Gorkha NTA,Full Solar POP,29th Jestha,"0 days, 12 hrs, 02 min",,Power,0.5016435185,33
83,mgalchi <-> mmalekhu [10G] Optical,,6/12/2025 19:03:00,6/23/2025 11:54:21,Optical Power,********,Optical Power,29th Jestha,"10 days, 16 hrs, 51 min",Call made to Mahesh dai is not being Responded at this Moment.,Fiber,10.70232639,1
84,mbhorledanda-sw1,FALSE,6/12/2025 18:38:00,6/13/2025 14:01:00,Switch,Central Region,Rebooted,29th Jestha,"0 days, 19 hrs, 23 min","The task has been assigned to Ram Bhai, who will be visiting the POP end shortly for verification. We will keep you updated on the findings and further actions.",Power,0.8076388889,10
85,mmusikotbazaar,,6/12/2025 19:35:27,6/12/2025 21:35:29,MPLS,Far Western Region,Unknown,29th Jestha,"0 days, 02 hrs, 00 min",,Unknown,0.08335648148,19
86,mbutwal-dh - mbal [100G] || bal OLP R2 path down,,6/12/2025 19:48:03,7/15/2025 23:50:39,Link Down,********,Losses,29th Jestha,"33 days, 04 hrs, 02 min",We have sent below goods to Kathmandu Via Buddha Air . Below are the details  . CN NO : 4027200 1. 100 G Card : 1 PCS TOTAL 1 CARTOON .,Fiber,33.16847222,1
87,mduhabi <-> mitahari-ch [100G],,6/12/2025 20:29:46,6/13/2025 8:18:00,Link Down,********,Fiber Issue,29th Jestha,"0 days, 11 hrs, 48 min",,Fiber,0.4918287037,2
88,mjantilake-sw1,FALSE,6/12/2025 20:35:49,6/12/2025 21:41:25,Switch,Far Western Region,Unknown,29th Jestha,"0 days, 01 hrs, 05 min",,Unknown,0.04555555555,22
89,mthamel-amatya-lod-sw1,,6/12/2025 22:01:00,6/12/2025 22:03:00,Switch,********,Rebooted,29th Jestha,"0 days, 00 hrs, 02 min",,Power,0.001388888886,1
90,mthamel-amatya-aloft-sw1,FALSE,6/12/2025 22:09:00,6/12/2025 22:11:00,Switch,Central Region,Rebooted,29th Jestha,"0 days, 00 hrs, 02 min",,Power,0.001388888886,9
91,mchaukhutte-sw1,TRUE,6/12/2025 22:16:00,6/12/2025 22:18:00,Switch,Far Western Region,Rebooted,29th Jestha,"0 days, 00 hrs, 02 min",,Power,0.001388888893,18
92,mbaitadibazaar,FALSE,6/12/2025 22:58:34,6/13/2025 6:32:00,MPLS,********,Rebooted,29th Jestha,"0 days, 07 hrs, 33 min",,Power,0.3148842593,29
93,mbhumahi-sw1,FALSE,6/12/2025 23:05:57,6/12/2025 23:13:00,Switch,Western Region,Rebooted,29th Jestha,"0 days, 00 hrs, 07 min",,Power,0.004895833335,8
94,mkoltifm-sw1,TRUE,6/12/2025 23:20:16,6/13/2025 0:13:46,Switch,Far Western Region,Rebooted,29th Jestha,"0 days, 00 hrs, 53 min",,Power,0.03715277778,11
95,mhaleshi-sw1,FALSE,6/12/2025 23:41:00,6/12/2025 23:43:00,Switch,Eastern Region,Rebooted,29th Jestha,"0 days, 00 hrs, 02 min",,Power,0.001388888886,26
1,xe-1/2/6 Connected-to-PSS32-BHW-01#1-10-C6-for-IPLC-LAG-ae7 at-mbhairahawa,,6/13/2025 0:24:14,6/13/2025 0:24:14,Link Flap,********,Link Flap,30th Jestha,"0 days, 00 hrs, 00 min",,Link Issue,0,15
2,mkataridanda-sw1,FALSE,6/13/2025 0:41:52,6/13/2025 6:08:03,Switch,Eastern Region,Rebooted,30th Jestha,"0 days, 05 hrs, 26 min",,Power,0.2265162037,33
3,xe-0/1/7 Connected-to-Airtel-Forbisganj-for-IPT-LAG-ae3-East-Route-LSI-14048133-xe-2-1-10 at-mbrt,,6/13/2025 0:54:18,6/13/2025 14:57:59,Link Down,********,Fiber Breakage,30th Jestha,"0 days, 14 hrs, 03 min",Informed to Phanindra Jee again.,Fiber,0.5858912037,1
4,mhetauda-warehouse-sw1,FALSE,6/13/2025 2:18:17,6/13/2025 3:13:52,Switch,Central Region,Rebooted,30th Jestha,"0 days, 00 hrs, 55 min",,Power,0.03859953704,25
5,mdumkibas,FALSE,6/13/2025 2:25:00,6/13/2025 3:17:00,MPLS,Western Region,Rebooted,30th Jestha,"0 days, 00 hrs, 52 min",,Power,0.03611111111,25
6,mbhumahi-sw1,FALSE,6/13/2025 2:26:00,6/13/2025 10:29:23,Switch,Western Region,CT Line Issue,30th Jestha,"0 days, 08 hrs, 03 min",,Power,0.3356828704,8
7,mridi,FALSE,6/13/2025 2:26:00,6/13/2025 3:22:00,MPLS,Western Region,Rebooted,30th Jestha,"0 days, 00 hrs, 56 min",,Power,0.03888888888,57
8,mraigaun-surya-mv-sw1,FALSE,6/13/2025 2:30:00,6/13/2025 2:32:00,Switch,Makawanpur NTA,Rebooted,30th Jestha,"0 days, 00 hrs, 02 min",,Power,0.001388888893,6
9,mpokhara-satmane-sw1,FALSE,6/13/2025 2:32:14,6/13/2025 3:14:24,Switch,Western Region,Rebooted,30th Jestha,"0 days, 00 hrs, 42 min",,Power,0.02928240741,11
10,mmidmarsyangdi-dam-sw1,FALSE,6/13/2025 2:33:30,6/13/2025 3:21:08,Switch,Highway PoP,Rebooted,30th Jestha,"0 days, 00 hrs, 47 min",,Power,0.0330787037,13
11,mjamune-sw1,FALSE,6/13/2025 2:35:54,6/13/2025 3:08:05,Switch,Highway PoP,Rebooted,30th Jestha,"0 days, 00 hrs, 32 min",,Power,0.02234953704,18
12,mdeupurdanda-sw1,FALSE,6/13/2025 2:53:00,6/13/2025 9:52:03,Switch,Central Region,Rebooted,30th Jestha,"0 days, 06 hrs, 59 min",,Power,0.2910069444,3
13,mdhading-wireless-sw1,FALSE,6/13/2025 3:11:00,6/13/2025 7:08:47,Switch,Highway PoP,Rebooted,30th Jestha,"0 days, 03 hrs, 57 min",,Power,0.1651273148,4
14,mnayasaghu-sw1,,6/13/2025 3:18:19,6/13/2025 5:28:01,Switch,********,Rebooted,30th Jestha,"0 days, 02 hrs, 09 min",,Power,0.09006944445,7
15,mburtibang-sw1,FALSE,6/13/2025 3:22:00,6/13/2025 3:34:39,Switch,Western Region,Rebooted,30th Jestha,"0 days, 00 hrs, 12 min",,Power,0.008784722224,7
16,mfaparbari-sw1,FALSE,6/13/2025 3:23:00,6/13/2025 3:25:00,Switch,Central Region,Rebooted,30th Jestha,"0 days, 00 hrs, 02 min",,Power,0.001388888886,28
17,mjumlabazaar-sw1,TRUE,6/13/2025 4:08:31,6/13/2025 8:42:02,Switch,Far Western Region,Unknown,30th Jestha,"0 days, 04 hrs, 33 min",,Unknown,0.1899421296,25
18,mdumkibas,FALSE,6/13/2025 4:54:00,6/13/2025 5:44:00,MPLS,Western Region,Rebooted,30th Jestha,"0 days, 00 hrs, 50 min",,Power,0.03472222222,25
19,mkoltifm-sw1,TRUE,6/13/2025 4:59:03,6/13/2025 8:16:02,Switch,Far Western Region,Rebooted,30th Jestha,"0 days, 03 hrs, 16 min",,Power,0.1367939815,11
20,mrajapur-sw1,FALSE,6/13/2025 5:06:00,6/13/2025 5:09:00,Switch,Far Western Region,Rebooted,30th Jestha,"0 days, 00 hrs, 03 min",,Power,0.002083333333,11
21,mdhulikhel,FALSE,6/13/2025 5:15:00,6/13/2025 6:48:05,MPLS,Central Region,Rebooted,30th Jestha,"0 days, 01 hrs, 33 min",,Power,0.0646412037,6
22,mbaitadibazaar,FALSE,6/12/2025 22:58:34,6/13/2025 6:38:03,MPLS,********,Unknown,30th Jestha,"0 days, 07 hrs, 39 min",,Unknown,0.3190856481,29
23,mdumkibas,FALSE,6/13/2025 6:16:54,6/13/2025 9:36:48,MPLS,Western Region,Rebooted,30th Jestha,"0 days, 03 hrs, 19 min",,Power,0.1388194444,25
24,mlekhanath <-> mbutwal-dh,,6/13/2025 6:57:40,6/13/2025 6:57:40,Link Flap,********,Link Flap,30th Jestha,"0 days, 00 hrs, 00 min",,Link Issue,0,2
25,mghorahi,FALSE,6/13/2025 7:05:13,6/13/2025 7:47:42,MPLS,Far Western Region,Rebooted,30th Jestha,"0 days, 00 hrs, 42 min",,Power,0.02950231481,11
26,mridi,FALSE,6/13/2025 7:05:13,6/13/2025 10:25:15,MPLS,Western Region,Rebooted,30th Jestha,"0 days, 03 hrs, 20 min",,Power,0.138912037,57
27,mhetauda-warehouse-sw1,FALSE,6/13/2025 7:03:52,6/13/2025 8:35:02,Switch,Central Region,Rebooted,30th Jestha,"0 days, 01 hrs, 31 min",,Power,0.06331018519,25
28,mbayarghari-sw1,FALSE,6/13/2025 7:35:00,6/13/2025 11:04:56,Switch,Western Region,Fiber Breakage,30th Jestha,"0 days, 03 hrs, 29 min",,Fiber,0.145787037,1
29,mgulmi,FALSE,6/13/2025 7:40:16,6/13/2025 7:47:12,MPLS,Western Region,Unknown,30th Jestha,"0 days, 00 hrs, 06 min",,Unknown,0.004814814813,1
30,mlekhanath-sw1,FALSE,6/13/2025 7:44:32,6/13/2025 8:26:00,Switch,********,CT Line Issue,30th Jestha,"0 days, 00 hrs, 41 min",,Power,0.0287962963,1
31,mranimatta-sw1,FALSE,6/13/2025 8:04:00,6/13/2025 10:30:38,Switch,Far Western Region,Routed,30th Jestha,"0 days, 02 hrs, 26 min",,Fiber,0.1018287037,1
